account_id,account_name,coupon,date,week,month,action,mrr,plan,recurrence,segment
72741,uppweb,off,7/21/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
394988,keyers,ual,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
326225,siqsiq,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
668584,fliup1,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
50328,shewat,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
893235,micgby,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,agency
765138,zepial,e33,7/21/17,7/16/17,7/1/17,new,48.95,professional,monthly,self-signup
726178,claath,ual,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
330703,trands,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
716022,higtel,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,affiliate
409342,preeng,off,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
634691,rem000,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,sales assisted
693061,leiiev,,7/21/17,7/16/17,7/1/17,new,99,professional,monthly,self-signup
742622,gupupa,s20,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,agency
878684,dfponz,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
811561,lanoto,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
491862,phlalt,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,affiliate
935971,peppod,,7/21/17,7/16/17,7/1/17,new,99,premium,monthly,self-signup
43113,exctin,ths,7/21/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
19378,berorp,,7/21/17,7/16/17,7/1/17,new,249,personal,monthly,self-signup
759706,theoup,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
294666,kpsces,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
974084,mraall,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
689606,merano,ths,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
690282,deaate,,7/21/17,7/16/17,7/1/17,new,24.17,comped,monthly,agency
207333,rmcve1,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
782151,uniata,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
986528,ztlams,,7/21/17,7/16/17,7/1/17,new,333.33,personal,monthly,self-signup
886869,innnge,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
601597,mic782,,7/21/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
201280,estfic,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
596464,patndh,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
992546,coplar,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
345661,havyte,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
698571,eurerk,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
869614,andlls,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,agency
622159,dodals,ths,7/21/17,7/16/17,7/1/17,new,82.5,professional,monthly,self-signup
843240,fapman,wpe,7/21/17,7/16/17,7/1/17,new,747.5,personal,monthly,self-signup
265486,ysbsbw,ual,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
855767,droife,ths,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
658001,cgc888,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
958159,bcskin,607,7/21/17,7/16/17,7/1/17,new,29,professional,annual,self-signup
818177,piter1,log,7/21/17,7/16/17,7/1/17,new,29,premium,monthly,self-signup
796252,expces,,7/21/17,7/16/17,7/1/17,new,43.95,personal,monthly,self-signup
317965,parope,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
266690,towvis,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,sales assisted
139803,jahead,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
847881,rapake,ths,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
61080,ccaozo,,7/21/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
420906,lwuusa,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
480302,bluice,,7/21/17,7/16/17,7/1/17,new,36.62,personal,monthly,self-signup
175556,ela112,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
880874,delgic,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
190725,thelab,,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,agency
326465,sixdia,,7/21/17,7/16/17,7/1/17,new,36.62,personal,monthly,affiliate
109462,drea01,,7/21/17,7/16/17,7/1/17,new,2000,professional,monthly,self-signup
130730,cleces,off,7/21/17,7/16/17,7/1/17,new,207.5,professional,monthly,self-signup
725145,tennza,,7/21/17,7/16/17,7/1/17,new,40.79,personal,monthly,self-signup
691016,leaife,e33,7/21/17,7/16/17,7/1/17,new,48.95,professional,monthly,self-signup
270446,mdebon,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,agency
270913,ewaead,p30,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
822164,janebe,ths,7/21/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
826397,reaeam,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
153280,obrans,,7/21/17,7/16/17,7/1/17,new,40.79,personal,monthly,self-signup
78106,talswp,,7/21/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
111453,gecgn2,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
771063,dbaric,,7/21/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
411851,mhzrks,,7/21/17,7/16/17,7/1/17,new,48.95,personal,monthly,sales assisted
43183,bak101,ree,7/21/17,7/16/17,7/1/17,new,36.62,personal,monthly,self-signup
718877,ug1g17,,7/21/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
378119,didido,s20,7/21/17,7/16/17,7/1/17,new,82.5,personal,monthly,affiliate
508542,poeell,b50,7/22/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
53562,inttip,,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
377212,aktcsd,e33,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
188098,marson,,7/22/17,7/16/17,7/1/17,new,99,personal,annual,self-signup
773052,ismhub,s20,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
618715,corinv,,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
576338,whaary,off,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
606743,neue17,,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
764034,mfaory,p30,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
997808,sdjtor,,7/22/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
292788,gatech,t50,7/22/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
59581,scoday,,7/22/17,7/16/17,7/1/17,new,99,business,monthly,self-signup
287554,tdalen,s20,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
804788,jusyny,,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
761977,socia2,s20,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
635360,ccfden,,7/22/17,7/16/17,7/1/17,new,29,premium,monthly,affiliate
945502,crieel,,7/22/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
733000,symage,,7/22/17,7/16/17,7/1/17,new,99,personal,monthly,sales assisted
585987,clodio,,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
60626,dekron,,7/22/17,7/16/17,7/1/17,new,24.17,professional,monthly,affiliate
389141,oraers,,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
988804,towvis,,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
801321,empone,off,7/22/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
132529,graign,,7/22/17,7/16/17,7/1/17,new,40.79,personal,monthly,affiliate
536115,audpro,,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,sales assisted
604861,cisrwp,off,7/22/17,7/16/17,7/1/17,new,29,business,monthly,agency
371916,yalces,,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
165939,proash,,7/22/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
908348,pubrks,,7/22/17,7/16/17,7/1/17,new,43.95,personal,monthly,self-signup
349848,weljll,s20,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
865391,p4gp4g,ths,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
373657,akoa13,,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
887704,jdbder,,7/22/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
13191,rinjim,off,7/22/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
650228,marhr1,,7/23/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
635863,geehhs,,7/23/17,7/23/17,7/1/17,new,29,personal,annual,self-signup
113709,lfamin,s20,7/23/17,7/23/17,7/1/17,new,82.5,personal,monthly,self-signup
345346,drfher,,7/23/17,7/23/17,7/1/17,new,29,business,annual,agency
932689,kdmerg,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
284674,midair,e33,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,sales assisted
42600,bueins,p30,7/23/17,7/23/17,7/1/17,new,82.5,personal,monthly,self-signup
269659,joetes,off,7/23/17,7/23/17,7/1/17,new,29,professional,monthly,affiliate
128786,megyer,,7/23/17,7/23/17,7/1/17,new,29,personal,annual,agency
882578,bsorts,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
72204,teclym,,7/23/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
904720,civsys,e33,7/23/17,7/23/17,7/1/17,new,29,business,annual,self-signup
851251,rosage,off,7/23/17,7/23/17,7/1/17,new,24.17,personal,monthly,affiliate
912852,throor,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
503423,tec320,,7/23/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
799144,q2sons,ths,7/23/17,7/23/17,7/1/17,new,24.17,professional,monthly,agency
780252,blomtc,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
816773,ccrsig,,7/23/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
455718,aorors,,7/23/17,7/23/17,7/1/17,new,0,personal,monthly,self-signup
329126,taslst,,7/23/17,7/23/17,7/1/17,new,600,personal,monthly,self-signup
155702,cinayo,log,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,sales assisted
820881,fitess,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
753408,s3sion,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,agency
481026,flugrp,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
621489,jviiya,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
694735,betris,,7/23/17,7/23/17,7/1/17,new,24.17,professional,monthly,agency
986509,youngs,,7/23/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
545276,blutch,,7/23/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
944394,visity,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
358059,tunth1,,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
712043,resesd,off,7/23/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
227419,purect,s20,7/23/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
145582,marght,,7/23/17,7/23/17,7/1/17,new,29,professional,monthly,affiliate
762968,keefit,,7/24/17,7/23/17,7/1/17,new,29,professional,monthly,self-signup
913024,uppvin,,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
213072,eseife,p30,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,affiliate
731396,morrts,off,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,agency
256729,funbu2,off,7/24/17,7/23/17,7/1/17,new,29,professional,monthly,self-signup
627435,dilr17,b50,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
623346,sou3io,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
745003,lmggcg,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
199251,btooup,e33,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
107543,sdjtor,,7/24/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
440308,mhinfo,ths,7/24/17,7/23/17,7/1/17,new,82.5,personal,monthly,affiliate
679353,micssi,s20,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
136334,efsing,,7/24/17,7/23/17,7/1/17,new,333.33,personal,monthly,self-signup
858108,loudia,,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
303352,whince,s20,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
385880,tieron,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,agency
658649,jasatz,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
525449,newdia,,7/24/17,7/23/17,7/1/17,new,900,professional,monthly,sales assisted
872287,dilr17,,7/24/17,7/23/17,7/1/17,new,99,professional,monthly,self-signup
177279,khmks1,off,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
649814,johlaw,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
298855,yaknc2,,7/24/17,7/23/17,7/1/17,new,99,professional,monthly,self-signup
849111,thasos,,7/24/17,7/23/17,7/1/17,new,24.17,business,monthly,self-signup
16883,riders,,7/24/17,7/23/17,7/1/17,new,24.17,professional,monthly,agency
79671,raglls,,7/24/17,7/23/17,7/1/17,new,600,personal,monthly,self-signup
356911,pladia,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
244450,weglot,,7/24/17,7/23/17,7/1/17,new,99,professional,monthly,self-signup
764971,bwhhbj,,7/24/17,7/23/17,7/1/17,new,99,personal,annual,self-signup
785273,cloeb2,off,7/24/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
721564,reives,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
577226,lief10,,7/24/17,7/23/17,7/1/17,new,43.95,professional,monthly,self-signup
7386,caiack,ual,7/24/17,7/23/17,7/1/17,new,82.5,business,monthly,affiliate
42926,priand,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,agency
674788,cmddss,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
213604,palmgt,mon,7/24/17,7/23/17,7/1/17,new,600,personal,monthly,sales assisted
75856,n2qn2q,e50,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,affiliate
903774,ypmmin,e33,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
207042,theewh,s20,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
907211,sfrsvp,ual,7/24/17,7/23/17,7/1/17,new,24.17,professional,monthly,sales assisted
5950,msvd44,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
459311,maeana,,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,agency
203326,kau017,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
256588,theoup,,7/24/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
107798,mckcts,,7/24/17,7/23/17,7/1/17,new,29,business,monthly,self-signup
319880,apc017,s20,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
830469,jba333,,7/24/17,7/23/17,7/1/17,new,29,professional,monthly,affiliate
57219,hacaus,,7/24/17,7/23/17,7/1/17,new,0,personal,monthly,self-signup
166874,bloinc,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
673174,ramuya,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
92312,julner,,7/24/17,7/23/17,7/1/17,new,99,professional,monthly,self-signup
658564,kreeps,off,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
367118,roe987,,7/24/17,7/23/17,7/1/17,new,43.95,personal,monthly,self-signup
222216,ppmnds,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
25935,buning,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
892052,patndh,,7/24/17,7/23/17,7/1/17,new,29,professional,monthly,affiliate
860581,topf21,e50,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
432593,kinham,off,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
445034,enaion,e50,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
114392,skeked,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
957883,cpthui,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
874927,martum,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,sales assisted
332007,payayq,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,affiliate
719399,wirger,ual,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
602808,pgltal,off,7/24/17,7/23/17,7/1/17,new,82.5,personal,monthly,self-signup
56565,conlaw,,7/24/17,7/23/17,7/1/17,new,82.5,personal,monthly,self-signup
348028,vaprx2,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
530411,reping,,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
166090,jayvan,s20,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,agency
241702,exenan,,7/24/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
105751,rouwpe,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
952386,robant,e50,7/24/17,7/23/17,7/1/17,new,29,business,monthly,affiliate
957324,jkenan,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
908243,cnonod,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,sales assisted
630264,teanco,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
469673,mefefv,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
633441,psting,,7/24/17,7/23/17,7/1/17,new,29,professional,monthly,agency
201533,mmcchr,b50,7/24/17,7/23/17,7/1/17,new,99,professional,monthly,self-signup
714305,weaone,,7/24/17,7/23/17,7/1/17,new,48.95,personal,monthly,sales assisted
913664,lorews,s20,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
306710,sls004,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
91626,allpet,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
640626,atsent,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,agency
192697,roysim,,7/24/17,7/23/17,7/1/17,new,249,personal,monthly,self-signup
732745,loc152,log,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
576282,pacale,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,agency
619126,rajsax,s20,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
616430,wsymin,s20,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
898216,hownce,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
924163,ctrate,,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,affiliate
797357,wisdge,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
223256,sabeal,e50,7/24/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
690626,pbooss,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
440537,krafix,,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,agency
317450,bzeied,,7/24/17,7/23/17,7/1/17,new,249,personal,monthly,self-signup
401122,muguge,s20,7/24/17,7/23/17,7/1/17,new,24.17,premium,monthly,self-signup
743008,alaild,,7/24/17,7/23/17,7/1/17,new,24.17,premium,monthly,self-signup
449351,blanwp,,7/24/17,7/23/17,7/1/17,new,29,professional,monthly,self-signup
89539,basngs,s20,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
111642,bitodo,log,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
592673,adigma,,7/24/17,7/23/17,7/1/17,new,82.5,personal,monthly,agency
532406,legrin,,7/24/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
694664,swiply,b50,7/24/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
549424,ffx041,s20,7/25/17,7/23/17,7/1/17,new,24.17,premium,monthly,agency
559121,witinc,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
859397,mitter,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
240044,impima,ths,7/25/17,7/23/17,7/1/17,new,82.5,personal,monthly,self-signup
890186,palsit,,7/25/17,7/23/17,7/1/17,new,48.95,personal,monthly,self-signup
977523,tgaacf,,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,agency
112761,gwvnes,,7/25/17,7/23/17,7/1/17,new,99,personal,monthly,agency
560392,insltd,e50,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,agency
403253,thiace,,7/25/17,7/23/17,7/1/17,new,29,professional,monthly,affiliate
984076,kchhau,ual,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
783571,rigane,off,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
910379,atsent,,7/25/17,7/23/17,7/1/17,new,24.17,premium,monthly,affiliate
641822,inccel,,7/25/17,7/23/17,7/1/17,new,29,professional,monthly,agency
30029,allvac,s20,7/25/17,7/23/17,7/1/17,new,24.17,personal,annual,self-signup
474784,smwdma,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
147357,tedcer,ths,7/25/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
475479,abmbmt,,7/25/17,7/23/17,7/1/17,new,99,personal,monthly,self-signup
927724,jesore,,7/25/17,7/23/17,7/1/17,new,40.79,premium,monthly,self-signup
184533,wpmake,s50,7/25/17,7/23/17,7/1/17,new,2900,personal,monthly,self-signup
241482,svnnic,,7/25/17,7/23/17,7/1/17,new,82.5,personal,monthly,affiliate
851090,jbsens,ths,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
715402,mulowi,off,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
594783,grarof,,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
116818,vla306,,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,sales assisted
885819,fraans,p30,7/25/17,7/23/17,7/1/17,new,40.79,personal,monthly,self-signup
54865,senech,,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
35246,dranal,ths,7/25/17,7/23/17,7/1/17,new,82.5,personal,monthly,sales assisted
233359,merubs,off,7/25/17,7/23/17,7/1/17,new,207.5,professional,monthly,self-signup
383866,sprble,e33,7/25/17,7/23/17,7/1/17,new,99,professional,monthly,self-signup
561480,bhahak,s20,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
10011,easliq,,7/25/17,7/23/17,7/1/17,new,24.17,personal,annual,self-signup
78896,vanltd,mon,7/25/17,7/23/17,7/1/17,new,690,personal,monthly,self-signup
957565,khayit,,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,agency
381759,olipin,,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
881835,chrary,,7/25/17,7/23/17,7/1/17,new,82.5,personal,monthly,sales assisted
97015,jonlin,,7/25/17,7/23/17,7/1/17,new,48.95,personal,monthly,self-signup
180986,treweb,,7/25/17,7/23/17,7/1/17,new,0,professional,monthly,self-signup
76236,miinto,,7/25/17,7/23/17,7/1/17,new,0,personal,monthly,self-signup
459383,totsol,,7/25/17,7/23/17,7/1/17,new,0,personal,monthly,self-signup
267055,coplar,,7/25/17,7/23/17,7/1/17,new,0,personal,monthly,self-signup
359154,digver,,7/25/17,7/23/17,7/1/17,new,0,professional,monthly,self-signup
441785,mlaa90,,7/25/17,7/23/17,7/1/17,new,0,professional,monthly,self-signup
4468,theore,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
970161,parica,,7/25/17,7/23/17,7/1/17,new,99,personal,monthly,agency
874806,chreck,ual,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
231954,skyolt,,7/25/17,7/23/17,7/1/17,new,99,personal,monthly,agency
429541,akitam,ths,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
988498,ivecty,,7/25/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
371180,beceer,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
443701,sofbes,s20,7/25/17,7/23/17,7/1/17,new,82.5,professional,monthly,self-signup
289872,ztoymd,p30,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,affiliate
451245,axiart,s20,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
32531,wwoial,,7/25/17,7/23/17,7/1/17,new,82.5,personal,monthly,self-signup
192623,thegit,off,7/25/17,7/23/17,7/1/17,new,82.5,personal,monthly,affiliate
541847,matinc,,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
54314,kreeps,,7/25/17,7/23/17,7/1/17,new,82.5,personal,monthly,self-signup
643192,fosart,,7/25/17,7/23/17,7/1/17,new,48.95,professional,monthly,self-signup
718797,shaone,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
305838,hanome,s50,7/25/17,7/23/17,7/1/17,new,600,personal,annual,self-signup
967142,wpslow,,7/25/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
104276,pakeal,b50,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
933058,apptox,,7/25/17,7/23/17,7/1/17,new,40.79,personal,monthly,self-signup
846093,taslst,,7/25/17,7/23/17,7/1/17,new,249,comped,monthly,agency
868524,tining,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
845281,mar105,,7/25/17,7/23/17,7/1/17,new,29,professional,monthly,self-signup
933517,mprrts,,7/25/17,7/23/17,7/1/17,new,48.95,professional,monthly,sales assisted
776810,erwrwm,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
481656,sofbes,607,7/25/17,7/23/17,7/1/17,new,29,professional,monthly,self-signup
249218,cimmsf,,7/25/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
733626,cinayo,,7/25/17,7/23/17,7/1/17,new,48.95,personal,monthly,self-signup
239012,parven,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
847892,sectv2,,7/25/17,7/23/17,7/1/17,new,36.62,professional,monthly,self-signup
463838,holdpg,,7/25/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
345377,brsrsc,607,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,affiliate
617668,sann23,607,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
893238,oeksel,,7/25/17,7/23/17,7/1/17,new,99,personal,annual,self-signup
996687,spotin,,7/25/17,7/23/17,7/1/17,new,24.17,professional,monthly,self-signup
151744,pkwlnm,off,7/25/17,7/23/17,7/1/17,new,24.17,personal,monthly,self-signup
529096,whabox,,7/25/17,7/23/17,7/1/17,new,29,personal,monthly,self-signup
