account_id,account_name,coupon,date,week,month,action,mrr,plan,recurrence,segment
357,heakyo,,7/17/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
213,ceeee2,off,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
105,stu247,e33,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
102,geeife,b50,7/17/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
251,drs017,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
467,irgoup,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
300,onming,s20,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
535,twecom,off,7/17/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
231,omii4u,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
185,bbfion,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
326,wpdd3v,p30,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
516,rosano,p30,7/17/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
329,labquo,off,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
440,sacjoy,s20,7/17/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
194,lbpclu,ual,7/17/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
235,dplpla,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
307,audpro,s20,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
700,apnnic,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
718,kittty,e33,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
334,besvcs,,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,affiliate
951,ontens,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
560,britan,,7/17/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
536,supoul,,7/17/17,7/16/17,7/1/17,new,99,professional,monthly,agency
781,louert,off,7/17/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
337,teaoko,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
261,kinthe,off,7/17/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
515,mariss,off,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
573,f50f50,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
496,eldldy,,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
111,zooing,off,7/17/17,7/16/17,7/1/17,new,24.17,premium,monthly,sales assisted
651,busssr,ual,7/17/17,7/16/17,7/1/17,new,24.17,professional,monthly,affiliate
532,statin,,7/17/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
288,hopory,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
911,eli777,off,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
647,lating,,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
786,huggdl,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
265,cloday,off,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
960,lauun2,,7/17/17,7/16/17,7/1/17,new,1200,personal,monthly,self-signup
695,zoegon,t50,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
495,bl21ls,ual,7/17/17,7/16/17,7/1/17,new,40.79,personal,monthly,agency
926,whabox,b50,7/17/17,7/16/17,7/1/17,new,29,premium,monthly,agency
818,wedolf,,7/17/17,7/16/17,7/1/17,new,24.17,business,monthly,sales assisted
236,roysim,,7/17/17,7/16/17,7/1/17,new,552,personal,monthly,self-signup
727,trycks,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
501,noseat,ual,7/17/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
187,youful,,7/17/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
115,bpiors,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
365,fbcina,ree,7/17/17,7/16/17,7/1/17,new,82.5,professional,monthly,self-signup
244,jusing,,7/17/17,7/16/17,7/1/17,new,99,personal,annual,self-signup
573,jakn09,s20,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
236,nfmdia,,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
213,anters,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
828,twoses,,7/17/17,7/16/17,7/1/17,new,600,personal,monthly,self-signup
623,mpwign,,7/17/17,7/16/17,7/1/17,new,600,business,monthly,affiliate
411,theeet,,7/17/17,7/16/17,7/1/17,new,24.17,professional,monthly,agency
672,zoness,,7/17/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
853,otapaz,off,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
773,inteye,e33,7/17/17,7/16/17,7/1/17,new,99,personal,annual,self-signup
461,bffllp,e33,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
390,hooget,off,7/17/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
897,sonter,b50,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
905,hopory,,7/17/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
375,vicel1,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
465,docena,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
517,gheon2,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
418,kinons,ual,7/17/17,7/16/17,7/1/17,new,24.17,business,monthly,self-signup
834,ug1g17,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
278,belimo,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
698,imrook,,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
250,neraft,off,7/17/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
481,geovi3,,7/17/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
530,drster,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
208,new0pr,,7/18/17,7/16/17,7/1/17,new,48.95,personal,monthly,sales assisted
652,albos2,s20,7/18/17,7/16/17,7/1/17,new,24.17,personal,annual,self-signup
468,chaalk,,7/18/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
202,ngoder,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
450,axiace,,7/18/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
299,firick,,7/18/17,7/16/17,7/1/17,new,82.5,professional,monthly,agency
815,mokers,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,sales assisted
800,derdia,,7/18/17,7/16/17,7/1/17,new,43.95,personal,monthly,self-signup
697,cusmct,420,7/18/17,7/16/17,7/1/17,new,840,personal,monthly,self-signup
302,noribs,s20,7/18/17,7/16/17,7/1/17,new,29,premium,monthly,self-signup
785,bhgica,off,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
675,ufolic,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
427,csmcal,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
815,engion,,7/18/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
285,notiam,off,7/18/17,7/16/17,7/1/17,new,24.17,premium,monthly,affiliate
937,nacusa,,7/18/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
109,dolins,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
682,ros783,,7/18/17,7/16/17,7/1/17,new,207.5,personal,monthly,sales assisted
868,ambnna,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
316,vmtinc,ree,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
148,banoft,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,affiliate
551,thos12,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
620,lepvin,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
807,tenife,s20,7/18/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
779,shuwen,e33,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
740,finpro,off,7/18/17,7/16/17,7/1/17,new,249,personal,annual,self-signup
595,estfic,,7/18/17,7/16/17,7/1/17,new,249,professional,annual,self-signup
696,smwdma,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
647,myaime,,7/18/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
415,wasnhi,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
299,tipcat,t50,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
224,exital,,7/18/17,7/16/17,7/1/17,new,0,personal,monthly,affiliate
934,towvis,,7/18/17,7/16/17,7/1/17,new,0,personal,monthly,self-signup
646,sonter,,7/18/17,7/16/17,7/1/17,new,0,personal,monthly,self-signup
982,tesats,,7/18/17,7/16/17,7/1/17,new,48.95,personal,monthly,agency
569,hosalk,,7/18/17,7/16/17,7/1/17,new,82.5,professional,monthly,self-signup
939,bordnz,,7/18/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
596,khosma,,7/18/17,7/16/17,7/1/17,new,40.79,personal,monthly,affiliate
997,twoher,log,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
977,palest,ree,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
706,reaive,,7/18/17,7/16/17,7/1/17,new,99,professional,monthly,self-signup
849,padwer,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
109,delany,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
405,conair,t50,7/18/17,7/16/17,7/1/17,new,43.95,personal,monthly,agency
270,foofik,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
110,aanndd,,7/18/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
363,brsrsc,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
876,dehoto,,7/18/17,7/16/17,7/1/17,new,99,personal,annual,self-signup
577,mcmemo,e33,7/18/17,7/16/17,7/1/17,new,43.95,personal,monthly,self-signup
529,affmin,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,sales assisted
783,dwaory,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
465,ginmar,off,7/18/17,7/16/17,7/1/17,new,29,comped,annual,self-signup
995,ohconc,,7/18/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
987,pavmin,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
228,pakeal,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
882,obrans,s20,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
849,jpaski,ree,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
163,preeng,,7/18/17,7/16/17,7/1/17,new,750,personal,monthly,self-signup
328,jesant,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,sales assisted
707,aboing,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
887,staybd,,7/18/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
579,orbone,,7/18/17,7/16/17,7/1/17,new,29,premium,annual,self-signup
668,rehhmx,,7/18/17,7/16/17,7/1/17,new,82.5,personal,monthly,agency
140,gem111,,7/18/17,7/16/17,7/1/17,new,24.17,professional,monthly,affiliate
328,tallon,off,7/18/17,7/16/17,7/1/17,new,29,premium,monthly,self-signup
359,eco017,,7/18/17,7/16/17,7/1/17,new,82.5,personal,monthly,agency
293,fincab,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
520,ramsey,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
715,digmag,off,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,agency
755,dyaana,,7/18/17,7/16/17,7/1/17,new,29,premium,monthly,self-signup
367,codie3,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
663,marble,,7/18/17,7/16/17,7/1/17,new,29,personal,annual,self-signup
258,cardev,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
467,borfee,ual,7/18/17,7/16/17,7/1/17,new,40.79,professional,monthly,self-signup
611,gasic1,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
782,angace,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,affiliate
170,masomm,off,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
971,bwhhbj,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
608,clilaw,,7/18/17,7/16/17,7/1/17,new,249,personal,monthly,self-signup
302,soling,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,agency
209,tomare,off,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
795,caring,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
454,kevlon,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
714,jusyny,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
420,deluse,,7/18/17,7/16/17,7/1/17,new,24.17,personal,annual,self-signup
341,frir26,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
156,maiing,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
576,artinc,p30,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
673,grefin,p30,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
446,triker,off,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
415,camann,e33,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
671,pacale,,7/18/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
146,wooynz,off,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
184,bkp786,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
841,laotho,e33,7/18/17,7/16/17,7/1/17,new,249,personal,monthly,affiliate
877,binder,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
779,trible,,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
398,walnmd,s20,7/18/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
990,theoup,,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
638,strrvn,s20,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
578,sutome,,7/18/17,7/16/17,7/1/17,new,600,personal,monthly,self-signup
813,sabine,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
475,kwlynn,s20,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
318,wpmake,off,7/18/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
532,bara23,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
533,gbc360,ual,7/18/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
953,focsol,,7/18/17,7/16/17,7/1/17,new,99,professional,monthly,affiliate
438,jomlia,s20,7/18/17,7/16/17,7/1/17,new,24.17,personal,annual,sales assisted
393,bluoft,,7/18/17,7/16/17,7/1/17,new,29,professional,monthly,affiliate
167,nubork,off,7/18/17,7/16/17,7/1/17,new,24.17,business,monthly,self-signup
702,epigym,ual,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
263,carion,p30,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
451,chreck,,7/18/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
867,adates,t50,7/18/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
735,mow965,off,7/18/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
577,rkolak,s20,7/18/17,7/16/17,7/1/17,new,24.17,professional,monthly,affiliate
199,teknit,p30,7/19/17,7/16/17,7/1/17,new,29,professional,annual,self-signup
422,droife,e33,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,agency
156,bvfers,off,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
647,hueles,b50,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
391,oanial,s20,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
905,chmina,,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
693,adm146,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
104,wamugi,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
803,helusa,,7/19/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
126,reteet,,7/19/17,7/16/17,7/1/17,new,99,personal,annual,self-signup
421,jimson,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
464,ahsand,p30,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
969,marehr,s20,7/19/17,7/16/17,7/1/17,new,24.17,business,monthly,affiliate
145,flatch,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
784,cfodry,,7/19/17,7/16/17,7/1/17,new,29,premium,monthly,self-signup
621,rgestl,s20,7/19/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
828,anonoc,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
455,protbh,,7/19/17,7/16/17,7/1/17,new,24.17,premium,monthly,self-signup
806,teamon,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
820,teclly,off,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
700,thekhc,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
595,whiper,s50,7/19/17,7/16/17,7/1/17,new,600,personal,monthly,self-signup
855,simoke,e33,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
622,psakar,,7/19/17,7/16/17,7/1/17,new,24.17,premium,monthly,affiliate
633,sfaang,,7/19/17,7/16/17,7/1/17,new,249,personal,monthly,self-signup
405,q2sons,,7/19/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
287,espiri,e33,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
730,jonmes,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,agency
504,icrata,off,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
558,souday,,7/19/17,7/16/17,7/1/17,new,82.5,personal,monthly,self-signup
810,kidroo,,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
518,buyeds,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,sales assisted
639,p1xels,,7/19/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
114,mbaers,off,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
484,nan017,,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
519,acndeb,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
540,opeics,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
369,kicpro,off,7/19/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
590,scioto,s20,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
320,zenful,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
833,amcy13,,7/19/17,7/16/17,7/1/17,new,600,personal,monthly,self-signup
161,robant,off,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,agency
706,heault,,7/19/17,7/16/17,7/1/17,new,24.17,professional,monthly,affiliate
209,insade,s20,7/19/17,7/16/17,7/1/17,new,40.79,personal,monthly,self-signup
979,dan209,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
567,bering,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
859,lynson,,7/19/17,7/16/17,7/1/17,new,249,personal,monthly,agency
408,briner,ual,7/19/17,7/16/17,7/1/17,new,24.17,premium,monthly,affiliate
335,canndl,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,agency
811,aboing,,7/19/17,7/16/17,7/1/17,new,99,professional,monthly,self-signup
857,tousse,s20,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
471,wayoff,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,affiliate
152,thenin,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
520,trilla,p30,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
524,ajgdia,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,sales assisted
806,antoya,,7/19/17,7/16/17,7/1/17,new,29,personal,annual,self-signup
928,zimorg,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
868,nomvpf,s20,7/19/17,7/16/17,7/1/17,new,99,professional,monthly,agency
167,caso01,p30,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
938,crwwcd,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
391,jmdion,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
253,sprble,s50,7/19/17,7/16/17,7/1/17,new,2000,personal,monthly,self-signup
147,sam075,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,agency
628,onobar,,7/19/17,7/16/17,7/1/17,new,24.17,professional,monthly,affiliate
206,inldia,,7/19/17,7/16/17,7/1/17,new,2900,personal,monthly,self-signup
461,ingare,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,affiliate
138,tipail,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
603,tennza,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,affiliate
521,ikiinc,off,7/19/17,7/16/17,7/1/17,new,29,premium,monthly,self-signup
323,getrch,off,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
995,kateus,,7/19/17,7/16/17,7/1/17,new,650,personal,monthly,self-signup
340,ajgdia,ual,7/19/17,7/16/17,7/1/17,new,24.17,business,monthly,agency
813,blaill,off,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
702,milmma,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
839,berros,off,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
623,jm2tal,,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
475,anters,,7/19/17,7/16/17,7/1/17,new,40.79,personal,monthly,self-signup
122,eprons,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
397,tabbas,b50,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
941,sunost,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
147,leatar,s20,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
241,vicel1,off,7/19/17,7/16/17,7/1/17,new,82.5,professional,monthly,self-signup
146,beerrr,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
610,sasffl,,7/19/17,7/16/17,7/1/17,new,29,business,monthly,agency
771,shelby,off,7/19/17,7/16/17,7/1/17,new,99,professional,monthly,self-signup
678,roba10,,7/19/17,7/16/17,7/1/17,new,48.95,personal,monthly,sales assisted
198,winchu,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
965,locdia,off,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
511,ciiiie,,7/19/17,7/16/17,7/1/17,new,24.17,personal,annual,affiliate
898,domine,607,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
975,cerfee,off,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,agency
530,poleld,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
746,hoooly,off,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
837,fivngs,s20,7/19/17,7/16/17,7/1/17,new,40.79,personal,monthly,self-signup
957,shewat,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,agency
624,ctatam,off,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,affiliate
180,banque,off,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
373,dhehod,,7/19/17,7/16/17,7/1/17,new,36.62,personal,monthly,self-signup
776,mapech,,7/19/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
918,roylue,ual,7/19/17,7/16/17,7/1/17,new,24.17,premium,monthly,self-signup
240,boylop,ual,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
471,totsol,ual,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
377,oxferc,s20,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
774,audpro,,7/19/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
295,apapav,off,7/19/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
860,herons,,7/19/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
241,twoood,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
599,kwlynn,,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
709,ardens,off,7/19/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
247,corber,607,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
779,heakyo,s20,7/20/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
492,zhbzhb,,7/20/17,7/16/17,7/1/17,new,40.79,personal,monthly,self-signup
213,adacur,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
160,bayeas,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,agency
584,mic782,ual,7/20/17,7/16/17,7/1/17,new,36.62,professional,monthly,self-signup
609,hemxrs,,7/20/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
674,plalay,,7/20/17,7/16/17,7/1/17,new,48.95,personal,monthly,self-signup
700,kurcbd,,7/20/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
520,cisrwp,,7/20/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
961,dmve01,s20,7/20/17,7/16/17,7/1/17,new,29,business,monthly,self-signup
570,cxpype,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
988,aucseo,,7/20/17,7/16/17,7/1/17,new,24.17,personal,monthly,self-signup
345,lineco,,7/20/17,7/16/17,7/1/17,new,40.79,business,annual,self-signup
717,rosess,b50,7/20/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
794,diguta,,7/20/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
655,weseed,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
852,olialk,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
553,wallty,,7/20/17,7/16/17,7/1/17,new,99,professional,monthly,self-signup
708,jasatz,,7/20/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
478,blirts,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
253,egnews,,7/20/17,7/16/17,7/1/17,new,29,personal,annual,self-signup
281,noemit,,7/20/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
272,albos2,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,self-signup
537,miruda,,7/20/17,7/16/17,7/1/17,new,99,personal,monthly,self-signup
452,limweb,,7/20/17,7/16/17,7/1/17,new,48.95,personal,monthly,sales assisted
677,coment,,7/20/17,7/16/17,7/1/17,new,29,professional,monthly,self-signup
122,jvion2,,7/20/17,7/16/17,7/1/17,new,29,personal,monthly,agency
348,digmag,,7/20/17,7/16/17,7/1/17,new,4100,personal,monthly,self-signup
125,altltn,,7/20/17,7/16/17,7/1/17,new,24.17,professional,monthly,self-signup
